Date,Original,Trend,Seasonal,Residual,Detrended
1960-02-18,55.79999923706055,53.252266439441875,2.1064696352558396,0.44126316236283003,2.5477327976186714
1960-02-19,56.2400016784668,53.27859001726453,2.2608254856585583,0.7005861755437124,2.96141166120227
1960-02-22,56.01499938964843,53.30493176194935,2.2639008022834743,0.4461668254156095,2.7100676276990825
1960-02-23,55.93999862670898,53.331291662138895,2.095927255569241,0.5127797090008386,2.608706964570082
1960-02-24,55.7400016784668,53.3576697052455,1.7572565707368557,0.6250754024844412,2.382331973221298
1960-02-25,55.93000030517578,53.38406587737281,1.8111533836265234,0.7347810441764437,2.545934427802969
1960-02-26,56.15999984741211,53.41048016295893,2.0702891248508943,0.6792305596022814,2.749519684453176
1960-02-29,56.119998931884766,53.436912544486034,2.276734742714589,0.4063516446841433,2.683086387398731
1960-03-01,56.0099983215332,53.463363002688624,2.3530281346408133,0.19360718420376344,2.5466353188445794
1960-03-02,55.619998931884766,53.48983151730151,1.9977185715578518,0.13244884302540072,2.130167414583255
1960-03-03,54.77999877929688,53.51631806771141,1.567958114468061,-0.3042774028825903,1.2636807115854722
1960-03-04,54.56999969482422,53.54282263344414,1.4193478901078183,-0.39217082872773545,1.0271770613800797
1960-03-07,54.02000045776367,53.56934519521003,1.1060935706922248,-0.6554383081385851,0.45065526255363864
1960-03-08,53.470001220703125,53.595885735477644,0.7788926091514837,-0.904777123926003,-0.12588451477451912
1960-03-09,54.040000915527344,53.62244423923822,1.2030371230602492,-0.7854804467711247,0.41755667628912363
1960-03-10,53.83000183105469,53.64902069463251,1.186531600078721,-1.0055504636565473,0.18098113642217584
1960-03-11,54.2400016784668,53.67561509295191,1.4862517279611012,-0.9218651424462152,0.5643865855148888
1960-03-14,54.31999969482422,53.702227429013305,1.4824016040047703,-0.8646293381938577,0.6177722658109133
1960-03-15,54.7400016784668,53.728857701075064,1.8406859378911498,-0.8295419604994194,1.0111439773917326
1960-03-16,55.040000915527344,53.755505910655096,2.087248775753419,-0.8027537708811678,1.284495004872248
1960-03-17,54.959999084472656,53.782172062421296,2.000054193237776,-0.8222271711864124,1.1778270220513605
1960-03-18,55.0099983215332,53.808856164132024,1.8161197717436843,-0.6149776143425072,1.2011421574011791
1960-03-21,55.06999969482422,53.83555822656254,1.7870988393104392,-0.5526573710487597,1.2344414682616787
1960-03-22,55.290000915527344,53.86227826304968,1.8141010574669034,-0.3863784049892445,1.4277226524776623
1960-03-23,55.7400016784668,53.88901628916808,2.0868161460279966,-0.23583075672928544,1.8509853892987138
1960-03-24,55.97999954223633,53.915772322272424,2.3065300677036054,-0.24230284773970112,2.064227219963904
1960-03-25,55.97999954223633,53.942546381100414,2.210972820599848,-0.17351965946393477,2.0374531611359146
1960-03-28,55.86000061035156,53.96933848567233,2.1717455248066306,-0.2810834001274003,1.8906621246792312
1960-03-29,55.77999877929688,53.996148657210775,2.314589992567632,-0.5307398704815256,1.7838501220861076
1960-03-30,55.65999984741211,54.022976918461076,2.0973159121214375,-0.46029298317040457,1.6370229289510334
1960-03-31,55.34000015258789,54.049823294236944,2.166342957416447,-0.8761660990655002,1.2901768583509465
1960-04-01,55.43000030517578,54.07668781162696,2.216037740769325,-0.8627252472205029,1.3533124935488203
1960-04-04,55.540000915527344,54.10357050082316,2.2860548510896326,-0.8496244363854473,1.4364304147041835
1960-04-05,55.369998931884766,54.13047139531451,2.1094148319759567,-0.8698872954056966,1.2395275365702574
1960-04-06,56.5099983215332,54.15739053188024,2.8159105986106794,-0.4633028089577138,2.3526077896529642
1960-04-07,56.52000045776367,54.18432795043192,2.8282554924130454,-0.4925829850812917,2.3356725073317506
1960-04-08,56.38999938964844,54.211283693221006,2.7385693035738257,-0.559853607146394,2.1787156964274317
1960-04-11,56.16999816894531,54.23825780473185,2.781849788604443,-0.850109424390979,1.9317403642134607
1960-04-12,56.29999923706055,54.26525033199638,2.861777357478595,-0.8270284524144245,2.03474890506417
1960-04-13,56.29999923706055,54.292261325217474,2.873451620953241,-0.8657137091101674,2.0077379118430727
1960-04-14,56.43000030517578,54.31929083790966,3.1018866549673603,-0.9911771877012399,2.110709467266119
1960-04-15,56.47000026702881,54.346338927048244,3.061665102861601,-0.9380037628810385,2.123661339980565
1960-04-18,56.59000015258789,54.37340565333578,3.0659894226959996,-0.8493949234438887,2.2165944992521105
1960-04-19,56.130001068115234,54.400491081137694,2.7166090357336956,-0.9870990487561571,1.7295099869775399
1960-04-20,55.43999862670898,54.42759527837034,2.3609913330047454,-1.3485879846661106,1.012403348338637
1960-04-21,55.59000015258789,54.454718316935974,2.66157599887431,-1.5262941632223956,1.1352818356519165
1960-04-22,55.41999816894531,54.481860273634965,2.5841302269682056,-1.6459923316578582,0.9381378953103479
1960-04-25,54.86000061035156,54.509021230794524,2.0114642515095817,-1.6604848719525407,0.35097937955703884
1960-04-26,55.040000915527344,54.53620127665077,2.007730313290732,-1.503930674414157,0.503799638876572
1960-04-27,55.040000915527344,54.56340050540462,1.9242790008028379,-1.4476785906801197,0.47660041012272103
1960-04-28,54.560001373291016,54.59061901693838,2.4222274934989296,-2.452845137146298,-0.030617643647367743
1960-04-29,54.369998931884766,54.61785691717233,1.3222786478297333,-1.5701366331173006,-0.24785798528756686
1960-05-02,54.130001068115234,54.64511431964376,0.9716092458323068,-1.4867224973608302,-0.5151132515285255
1960-05-03,54.83000183105469,54.67239134429019,1.2889071157291219,-1.131296628964627,0.15761048676449718
1960-05-04,55.040000915527344,54.69968811673204,1.425977566293064,-1.0856647674977609,0.34031279879530274
1960-05-05,54.86000061035156,54.727004767562306,0.7208574763971736,-0.5878616336079148,0.13299584278925636
1960-05-06,54.75,54.754341431885855,0.8962473444609668,-0.9005887763468223,-0.004341431885855229
1960-05-09,54.79999923706055,54.7816982485167,1.0108100631482186,-0.9925090746043708,0.018300988543849428
1960-05-10,54.41999816894531,54.809075360426014,0.6917475423884114,-1.0808247338691146,-0.38907719148070186
1960-05-11,54.56999969482422,54.83647291516488,0.7365374705726249,-1.0030106909132925,-0.26647322034066434
1960-05-12,54.84999847412109,54.86389106508984,0.8751662914327095,-0.8890588824014642,-0.013892590968751506
1960-05-13,55.29999923706055,54.89132996725234,1.3296246093683177,-0.9209553395601091,0.4086692698082075
1960-05-16,55.25,54.91878978320673,1.4669334859042586,-1.13572326911099,0.33121021679326645
1960-05-17,55.459999084472656,54.9462706791712,1.6832513079823002,-1.1695229026808462,0.5137284053014568
1960-05-18,55.43999862670898,54.97377282653219,1.6587915300465292,-1.1925657298697416,0.4662258001767867
1960-05-19,55.68000030517578,55.00129640208892,1.6494146154143114,-0.9707107123274454,0.6787039030868627
1960-05-20,55.72999954223633,55.028841588075075,1.5447643178452128,-0.8436063636839606,0.7011579541612534
1960-05-23,55.7599983215332,55.056408571745685,1.3553517530606782,-0.6517620032731628,0.7035897497875183
1960-05-24,55.70000076293945,55.0839975449931,1.1054435110469907,-0.4894402931006425,0.6160032179463499
1960-05-25,55.66999816894531,55.111608703896906,1.1650193182233874,-0.6066298531749794,0.5583894650484069
1960-05-26,55.709999084472656,55.139242248425525,1.3665836404873755,-0.7958268044402459,0.5707568360471313
1960-05-27,55.7400016784668,55.166898382729265,1.5650614744938147,-0.9919581787562848,0.5731032957375319
1960-05-30,55.807501792907715,55.19457731571435,1.6653827309680562,-1.052458253774688,0.6129244771933671
1960-05-31,55.83000183105469,55.2222792616125,1.4370463120585817,-0.8293237426163955,0.6077225694421884
1960-06-01,55.88999938964844,55.25000444016294,1.4401388402297315,-0.8001438907442306,0.639994949485498
1960-06-02,56.130001068115234,55.27775307627878,1.23752024008097,-0.3852722482445117,0.8522479918364567
1960-06-03,56.22999954223633,55.30552539975984,1.0888902567722654,-0.16441611429577563,0.9244741424764911
1960-06-06,56.88999938964844,55.33332164444141,1.1574449906965711,0.39923275451045726,1.5566777452070255
1960-06-07,57.43000030517578,55.3611420473561,1.4043542706637677,0.6645039871559177,2.0688582578196844
1960-06-08,57.88999938964844,55.38898684745025,2.0139962931700355,0.48701624902815155,2.5010125421981897
1960-06-09,58.0,55.416856284906835,2.07073841857796,0.5124052965152046,2.583143715093165
1960-06-10,57.970001220703125,55.444750601357235,1.991407484656604,0.5338431346892847,2.52525061934589
1960-06-13,57.9900016784668,55.47267003992384,1.9745760630639968,0.5427555754789566,2.517331638542956
1960-06-14,57.90999984741211,55.50061484517832,1.9036978712936172,0.5056871309401743,2.4093850022337904
1960-06-15,57.56999969482422,55.52858526314282,1.5623406553518258,0.47907377632957093,2.041414431681396
1960-06-16,57.5,55.55658154138553,1.387876389430391,0.555542069184078,1.9434184586144667
1960-06-17,57.43999862670898,55.584603929067946,1.19562986037001,0.6597648372710196,1.8553946976410316
1960-06-20,57.15999984741211,55.612652676772115,0.35211147118340314,1.195235699456589,1.5473471706399948
1960-06-21,57.11000061035156,55.640728036010685,0.0189081723152755,1.450364402025599,1.4692725743408772
1960-06-22,57.27999877929688,55.66883025800107,0.47799863755995226,1.1331698837358601,1.6111685212958093
1960-06-23,57.59000015258789,55.69695959302797,0.5074842051636536,1.3855563543962646,1.8930405595599211
1960-06-24,57.68000030517578,55.7251162907707,0.5132558990320015,1.441628115373078,1.9548840144050814
1960-06-27,57.33000183105469,55.75330059989637,0.2877798660308859,1.288921365127429,1.5767012311583173
1960-06-28,56.93999862670898,55.781512767846145,-0.40798538149628083,1.566471240359114,1.1584858588628322
1960-06-29,56.93999862670898,55.8097530409146,-0.5723727963948089,1.7026183821891863,1.130245585794377
1960-06-30,56.91999816894531,55.838021663648526,-0.7380360942589136,1.820012599555703,1.0819765052967867
1960-07-01,57.060001373291016,55.866318878303474,-0.4286844535293781,1.6223669485169196,1.1936824949875415
1960-07-04,57.03000068664551,55.89464492454721,-0.4650180857627132,1.6003738478610146,1.1353557620982997
1960-07-05,57.02000045776367,55.92300003970003,-0.7312487313830512,1.8282491494466981,1.0970004180636437
1960-07-06,56.93999862670898,55.951384458664485,-0.9069649881306349,1.895579156175124,0.9886141680444922
1960-07-07,57.2400016784668,55.97979841333846,-1.1168795343295634,2.3770827994579022,1.2602032651283395
1960-07-08,57.380001068115234,56.008242131999154,-1.2593564242133577,2.6311153603294386,1.3717589361160805
1960-07-11,56.869998931884766,56.036715838024136,-1.3359145946997557,2.169197688560388,0.8332830938606293
1960-07-12,56.25,56.06521974917846,-1.7662656928040499,1.9510459436255871,0.18478025082153948
1960-07-13,56.09999847412109,56.09375407832347,-1.8657961799622211,1.87204057575984,0.006244395797615709
1960-07-14,56.119998931884766,56.12231903394064,-1.7565089109190235,1.754188808863148,-0.00232010205587585
1960-07-15,56.04999923706055,56.15091482028297,-1.8849808520415468,1.7840652688191199,-0.10091558322242378
1960-07-18,55.70000076293945,56.179541637458485,-2.176156391197312,1.6966155166782784,-0.4795408745190315
1960-07-19,55.70000076293945,56.20819968129168,-2.1671847474181805,1.658985829065955,-0.5081989183522282
1960-07-20,55.61000061035156,56.23688914331675,-2.2631541851569197,1.6362656521917316,-0.6268885329651894
1960-07-21,55.09999847412109,56.265610210717774,-2.5271325095569988,1.3615207729603114,-1.1656117365966878
1960-07-22,54.720001220703125,56.29436306633944,-2.469186886878105,0.8948250412417877,-1.574361845636318
1960-07-25,54.18000030517578,56.32314788931441,-2.819647662115687,0.6765000779770531,-2.1431475841386316
1960-07-26,54.5099983215332,56.35196485612094,-2.7021562534103007,0.8601897188225678,-1.8419665345877334
1960-07-27,54.16999816894531,56.38081414104546,-2.6228940083174916,0.41207803621734485,-2.21081597210015
1960-07-28,54.56999969482422,56.409695916008516,-2.602949913337701,0.7632536921534054,-1.8396962211842975
1960-07-29,55.5099983215332,56.438610351094006,-2.2097867254900687,1.2811746959292662,-0.9286120295608029
1960-08-01,55.52999877929688,56.46755761363381,-2.233820260111518,1.2962614257745955,-0.9375588343369259
1960-08-02,55.040000915527344,56.49653786673244,-2.4667847343081712,1.0102477831030754,-1.456536951205095
1960-08-03,54.720001220703125,56.525551268892855,-2.491581757727248,0.6860317095375166,-1.8055500481897298
1960-08-04,54.88999938964844,56.55459797457984,-2.3675852039246954,0.7029866189932932,-1.6645985849314044
1960-08-05,55.43999862670898,56.58367813487066,-1.8851624682482566,0.7414829600865716,-1.1436795081616822
1960-08-08,55.52000045776367,56.6127918973938,-1.6581741325309947,0.5653826929008687,-1.0927914396301261
1960-08-09,55.84000015258789,56.64193940614486,-1.1665572638579482,0.36461801030097973,-0.8019392535569665
1960-08-10,56.06999969482422,56.67112080178129,-1.157764889203862,0.5566437822467876,-0.6011211069570734
1960-08-11,56.27999877929688,56.70033622188784,-1.0758498438507933,0.6555124012598341,-0.42033744259095585
1960-08-12,56.65999984741211,56.729585800436496,-0.6096501215304161,0.5400641685060279,-0.06958595302438653
1960-08-15,56.61000061035156,56.75886966733299,-0.7551550184033733,0.6062859614219462,-0.14886905698142527
1960-08-16,56.720001220703125,56.78818794839094,-0.6079161404299903,0.5397294127421759,-0.06818672768781653
1960-08-17,56.84000015258789,56.81754076508751,-0.5071131564842586,0.5295725439846422,0.022459387500383343
1960-08-18,56.810001373291016,56.846928234486434,-0.5562220650296927,0.5192952038342753,-0.036926861195418326
1960-08-19,57.0099983215332,56.87635046910938,-0.37007769514649813,0.5037255475703191,0.13364785242382027
1960-08-22,57.18999862670898,56.90580757677941,-0.2624301025068289,0.5466211524363942,0.2841910499295679
1960-08-23,57.75,56.93529966044398,0.2404432771605272,0.574257062395489,0.8147003395560191
1960-08-24,58.06999969482422,56.96482681787239,0.5347617695547894,0.5704111073970353,1.1051728769518263
1960-08-25,57.790000915527344,56.99438914136743,0.16522227744792178,0.6303894967119916,0.7956117741599158
1960-08-26,57.59999847412109,57.0239867175236,0.030291166095619868,0.5457205905018654,0.576011756597488
1960-08-29,57.43999862670898,57.053619626937866,0.047944988871749694,0.33843401089936265,0.3863789997711109
1960-08-30,56.84000015258789,57.083287944315124,-0.3142907695225634,0.07100297779533093,-0.24328779172723358
1960-08-31,56.959999084472656,57.11299173903185,-0.3074042703921722,0.15441161583297713,-0.15299265455919198
1960-09-01,57.09000015258789,57.14273107576155,-0.166923253276552,0.1141923301028882,-0.05273092317366235
1960-09-02,57.0,57.172506014383096,-0.2885500522160937,0.11604403783299944,-0.17250601438309587
1960-09-05,56.6175012588501,57.202316609971,-0.7787995736821478,0.19398422256124803,-0.584815351120902
1960-09-06,56.4900016784668,57.232162912736165,-1.050557901140727,0.30839666687136,-0.7421612342693678
1960-09-07,55.790000915527344,57.26204496773894,-1.3413648607125503,-0.13067919149904128,-1.4720440522115936
1960-09-08,55.7400016784668,57.29196281483435,-1.3337324007922602,-0.21822873557529476,-1.5519611363675523
1960-09-09,56.11000061035156,57.32191648986205,-1.2085675182923294,-0.003348361218158402,-1.2119158795104852
1960-09-12,55.720001220703125,57.35190602517395,-1.3257893068227595,-0.3061154976480722,-1.6319048044708282
1960-09-13,55.83000183105469,57.381931449523584,-1.1043039771946264,-0.4476256412742714,-1.5519296184688969
1960-09-14,55.43999862670898,57.41199278909246,-1.3342970529101292,-0.6376971094733506,-1.9719941623834814
1960-09-15,55.220001220703125,57.44209006857411,-1.4467292692000102,-0.7753595786709724,-2.2220888478709853
1960-09-16,55.11000061035156,57.47222331236379,-1.5792700689291728,-0.782952633083049,-2.3622227020122253
1960-09-19,53.86000061035156,57.502392545673544,-2.225734365317571,-1.4166575700044106,-3.6423919353219816
1960-09-20,54.0099983215332,57.5325977958136,-2.1761024144283745,-1.3464970598520267,-3.5225994742803977
1960-09-21,54.56999969482422,57.56283909482624,-2.1202190851012297,-0.872620314900793,-2.992839400002019
1960-09-22,54.36000061035156,57.59311648046914,-2.4193790704148377,-0.8137367997027454,-3.2331158701175795
1960-09-23,53.900001525878906,57.62342999592813,-2.474567486338983,-1.2488609837102373,-3.723428470049221
1960-09-26,53.060001373291016,57.65377969088251,-2.8553215476768523,-1.7384567699146416,-4.593778317591493
1960-09-27,52.93999862670898,57.684165624561416,-3.2433633240483797,-1.5008036738040573,-4.744166997852439
1960-09-28,52.47999954223633,57.71458786908677,-3.5316932456786896,-1.7028950811717536,-5.234588326850442
1960-09-29,52.619998931884766,57.7450465112699,-3.7336434572147863,-1.3914041221703428,-5.125047579385132
1960-09-30,53.52000045776367,57.775541655027176,-3.6630868658313753,-0.5924543314321298,-4.255541197263504
1960-10-03,53.36000061035156,57.80607342239553,-3.4467232632672538,-0.9993495487767134,-4.446072812043965
1960-10-04,52.9900016784668,57.83664195370539,-3.6889983613102384,-1.1576419139283516,-4.846640275238592
1960-10-05,53.38999938964844,57.86724741116055,-3.558385681666815,-0.9188623398452975,-4.477248021512111
1960-10-06,53.720001220703125,57.89788998262946,-3.7213663955394796,-0.4565223663868565,-4.177888761926333
1960-10-07,54.02999877929688,57.9285698841078,-3.568778233441138,-0.32979287136978286,-3.8985711048109195
1960-10-10,54.13999938964844,57.95928736165785,-3.171517618549488,-0.6477703534599257,-3.8192879720094126
1960-10-11,54.220001220703125,57.99004269491146,-3.078249151988502,-0.6917923222198326,-3.770041474208334
1960-10-12,54.150001525878906,58.02083620251159,-3.0952278727397413,-0.7756068038929413,-3.8708346766326827
1960-10-13,54.56999969482422,58.05166824752384,-2.8018510911956684,-0.6798174615039585,-3.481668552699624
1960-10-14,54.86000061035156,58.082539243077704,-2.708337035759671,-0.5142015969664726,-3.222538632726142
1960-10-17,54.630001068115234,58.11344965783073,-2.8790891670665073,-0.604359422648983,-3.4834485897154934
1960-10-18,54.34999847412109,58.14440002170926,-3.044372482302972,-0.7500290652852044,-3.7944015475881727
1960-10-19,54.25,58.175390933033476,-3.368516267603834,-0.556874665429639,-3.9253909330334764
1960-10-20,53.86000061035156,58.20642306631028,-3.399156488661403,-0.9472659672973123,-4.346422455958717
1960-10-21,53.720001220703125,58.237497179904445,-3.499694088179919,-1.0178018710213976,-4.5174959592013195
1960-10-24,52.70000076293945,58.26861412580014,-4.077258582666676,-1.4913547801940155,-5.568613362860688
1960-10-25,52.20000076293945,58.29977485968104,-4.544028440622125,-1.5557456561194556,-6.099774096741584
1960-10-26,53.04999923706055,58.33098045242386,-4.00804084508108,-1.2729403702822282,-5.280981215363312
1960-10-27,53.619998931884766,58.3622321005824,-3.750148090846384,-0.9920850778512573,-4.742233168697638
1960-10-28,53.40999984741211,58.393531135416744,-3.8142722811728165,-1.1692590068318154,-4.9835312880046345
1960-10-31,53.38999938964844,58.42487903213146,-3.669857334384501,-1.365022308098517,-5.03487964248302
1960-11-01,53.93999862670898,58.45627742097921,-3.2632925757083076,-1.2529862185619294,-4.516278794270235
1960-11-02,54.220001220703125,58.48772809849924,-3.2142816149085136,-1.0534452628875997,-4.267726877796115
1960-11-03,54.43000030517578,58.519233037027966,-3.0593925280610526,-1.0298402037911316,-4.089232731852185
1960-11-04,54.900001525878906,58.550794392910625,-2.863634868176433,-0.7871579988552853,-3.6507928670317185
1960-11-07,55.11000061035156,58.58241451392832,-2.703204078963088,-0.769209824613668,-3.472413903576758
1960-11-08,55.22999954223632,58.61409594450657,-2.5218765202199447,-0.8622198820503044,-3.384096402270252
1960-11-09,55.34999847412109,58.64584142949382,-2.6071819485856125,-0.6886610067871217,-3.295842955372734
1960-11-10,56.43000030517578,58.677653915425054,-1.9545305785391343,-0.2931230317101381,-2.247653610249273
1960-11-11,55.869998931884766,58.70953654661125,-2.3315883116820206,-0.5079493030444624,-2.8395376147264813
1960-11-14,55.59000015258789,58.74149265564101,-2.6089614469063505,-0.5425310561467711,-3.1514925030531202
1960-11-15,55.810001373291016,58.77352575014113,-2.4124508020107047,-0.551073574839414,-2.963524376850117
1960-11-16,55.70000076293945,58.805639491986625,-2.6179237888948097,-0.4877149401523653,-3.105638729047172
1960-11-17,55.54999923706055,58.837837667054906,-2.2681405155649497,-1.0196979144294076,-3.287838429994359
1960-11-18,55.81999969482422,58.87012414443256,-2.0200073511377203,-1.030117098470619,-3.05012444960834
1960-11-21,55.93000030517578,58.90250282493604,-1.8142053644699712,-1.1582971552902919,-2.972502519760262
1960-11-22,55.720001220703125,58.934977572687636,-1.8580492196277534,-1.356927132356759,-3.214976351984511
1960-11-23,55.79999923706055,58.967552128734255,-1.6427968156341421,-1.5247560760395658,-3.167552891673708
1960-11-24,55.96500015258789,59.00023000421001,-1.471526270860364,-1.5637035807617536,-3.0352298516221197
1960-11-25,56.130001068115234,59.03301434905581,-1.1462491992789987,-1.7567640816615793,-2.903013280940577
1960-11-28,56.02999877929688,59.06590779237142,-1.1551312203052804,-1.8807777927692584,-3.035909013074537
1960-11-29,55.83000183105469,59.09891225154545,-1.2338421735769014,-2.035068246913859,-3.268910420490762
1960-11-30,55.540000915527344,59.13202870519541,-1.3996372888681845,-2.192390500799881,-3.592027789668066
1960-12-01,55.29999923706055,59.16525692543063,-1.4952860451877164,-2.3699716431823674,-3.865257688370086
1960-12-02,55.38999938964844,59.19859516431306,-1.488063586781311,-2.320532187883316,-3.8085957746646244
1960-12-05,55.310001373291016,59.23203978848183,-1.466460249232098,-2.4555781659587126,-3.922038415190812
1960-12-06,55.470001220703125,59.26558485455245,-1.2824196921800453,-2.5131639416692835,-3.7955836338493256
1960-12-07,56.02000045776367,59.30540815767129,-0.9623367597918986,-2.32307094011572,-3.2854076999076156
1960-12-08,56.150001525878906,59.345331700900374,-0.8031563485332676,-2.3921738264882038,-3.1953301750214678
1960-12-09,56.650001525878906,59.38535356270121,-0.568567603858857,-2.1667844329634462,-2.735352036822306
1960-12-12,56.84999847412109,59.42547193423614,-0.44399196672676206,-2.131481493388293,-2.575473460115056
1960-12-13,56.880001068115234,59.4656851161424,-0.6523835073708337,-1.933300540656333,-2.5856840480271686
1960-12-14,56.84000015258789,59.505991518800236,-0.41312274622466055,-2.2528686199876873,-2.665991366212346
1960-12-15,56.68000030517578,59.546389646594385,-0.39159622309664344,-2.474793118321962,-2.8663893414186035
1960-12-16,57.20000076293945,59.586878084479025,-0.041747422339811185,-2.345129899199762,-2.386877321539572
1960-12-19,57.130001068115234,59.627455505575554,-0.02891741659708956,-2.4685370208632307,-2.49745443746032
1960-12-20,57.09000015258789,59.66812068624798,-0.23396303992756504,-2.3441574937325242,-2.5781205336600905
1960-12-21,57.54999923706055,59.70887250981219,3.117121486580745,-5.275994759332384,-2.1588732727516415
1960-12-22,57.38999938964844,59.749709955041524,3.3378341557640065,-5.697544721157094,-2.3597105653930868
1960-12-23,57.43999862670898,59.79063210110296,3.303759539093691,-5.65439301348767,-2.3506334743939803
1960-12-26,57.5,59.831638127403686,3.0918800957390995,-5.423518223142786,-2.3316381274036857
1960-12-27,57.52000045776367,59.87272730293534,2.8643713731149703,-5.217098218286637,-2.3527268451716665
1960-12-28,57.77999877929688,59.91389897670607,2.7001485782811208,-4.834048775690313,-2.13390019740919
1960-12-29,58.04999923706055,59.95515256564816,2.5278696232733506,-4.43302295186097,-1.905153328587616
1960-12-30,58.11000061035156,59.996487547014745,2.3625615294686835,-4.2490484661318675,-1.8864869366631822
1961-01-02,57.704999923706055,60.037903456514,2.3318739790080163,-4.664777511815963,-2.332903532807947
1961-01-03,57.56999969482422,60.079399882403294,2.131067369991403,-4.6404675575704815,-2.5094001875790752
1961-01-04,58.36000061035156,60.120976456695885,2.1755788926009285,-3.9365547389452544,-1.7609758463443228
1961-01-05,58.56999969482422,60.1626328622711,2.0235964406553935,-3.6162296081022802,-1.592633167446884
1961-01-06,58.400001525878906,60.2043688284262,1.8600711490020236,-3.664438451549316,-1.8043673025472913
1961-01-09,58.810001373291016,60.24618409416964,2.1627546560547,-3.5989373769333284,-1.4361827208786266
1961-01-10,58.970001220703125,60.28807840777007,2.246900167165483,-3.5649773542324326,-1.3180771870669474
1961-01-11,59.13999938964844,60.33005153005634,1.9923033342746808,-3.1823554746825806,-1.1900521404079
1961-01-12,59.31999969482422,60.37210322609429,2.014007087960969,-3.06611061923104,-1.0521035312700704
1961-01-13,59.59999847412109,60.414233254942616,2.017839527417455,-2.8320743082389868,-0.8142347808215291
1961-01-16,59.58000183105469,60.456441362075445,1.7785275712371615,-2.6549671022579204,-0.8764395310207576
1961-01-17,59.63999938964844,60.49872727211008,1.4701325810378507,-2.3288604634994954,-0.8587278824616433
1961-01-18,59.68000030517578,60.54109067244218,1.421033457231188,-2.2821238244975888,-0.8610903672663994
1961-01-19,59.77000045776367,60.583531199452416,1.6800769474960584,-2.493607689184806,-0.8135307416887443
1961-01-20,59.959999084472656,60.62604843173939,1.5188035625316432,-2.18485290979838,-0.6660493472667355
